"合同编号","采购订单号","煤种_品名代码","发货单位代码","供应商_发货单位名称","发站名称","收货单位_焦化厂","铁路车号","货票重量","制表_发出时间","生成时间","到厂_进厂交接时间","在途状态","状态","物料品名代码","采购物料代码","关联状态","收货单位"
LGXS26060625,"450018384600010",G3MMZJ8,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"4865820",63.000,"20260910062300","20260910065014","20260910070300",已到厂,"1",G3MMZJ8,A2MMZJM2,已匹配,焦化厂
LGXS26060625,"450018384600010",G3MMZJ8,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"4896366",63.000,"20260910062300","20260910065014","20260910070300",已到厂,"1",G3MMZJ8,A2MMZJM2,已匹配,焦化厂
LGXS26060625,"450018384600010",G3MMZJ8,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"1630598",70.000,"20260910062300","20260910065014","20260910070300",已到厂,"1",G3MMZJ8,A2MMZJM2,已匹配,焦化厂
LGXS26060625,"450018384600010",G3MMZJ8,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"4940505",62.000,"20260910062300","20260910065014","20260910070300",已到厂,"1",G3MMZJ8,A2MMZJM2,已匹配,焦化厂
LGXS26060625,"450018384600010",G3MMZJ8,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"4953267",62.000,"20260910062300","20260910065014","20260910070300",已到厂,"1",G3MMZJ8,A2MMZJM2,已匹配,焦化厂
LGXS26060625,"450018384600010",G3MMZJ8,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"4886429",63.000,"20260910062300","20260910065014","20260910070300",已到厂,"1",G3MMZJ8,A2MMZJM2,已匹配,焦化厂
LGXS26060625,"450018384600010",G3MMZJ8,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"4883017",63.000,"20260910062300","20260910065014","20260910070300",已到厂,"1",G3MMZJ8,A2MMZJM2,已匹配,焦化厂
LGXS26060625,"450018384600010",G3MMZJ8,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"4949743",62.000,"20260910062300","20260910065014","20260910070300",已到厂,"1",G3MMZJ8,A2MMZJM2,已匹配,焦化厂
LGXS26060625,"450018384600010",G3MMZJ8,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"4937967",62.000,"20260910062300","20260910065014","20260910070300",已到厂,"1",G3MMZJ8,A2MMZJM2,已匹配,焦化厂
LGXS26060625,"450018384600010",G3MMZJ8,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"4905677",64.000,"20260910062300","20260910065014","20260910070300",已到厂,"1",G3MMZJ8,A2MMZJM2,已匹配,焦化厂
LGXS26060625,"450018384600010",G3MMZJ8,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"1841372",71.000,"20260910062300","20260910065014","20260910070300",已到厂,"1",G3MMZJ8,A2MMZJM2,已匹配,焦化厂
LGXS26060625,"450018384600010",G3MMZJ8,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"4950640",63.000,"20260910062300","20260910065014","20260910070300",已到厂,"1",G3MMZJ8,A2MMZJM2,已匹配,焦化厂
LGXS26060625,"450018384600010",G3MMZJ8,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"4897680",63.000,"20260910062300","20260910065014","20260910070300",已到厂,"1",G3MMZJ8,A2MMZJM2,已匹配,焦化厂
LGXS26060625,"450018384600010",G3MMZJ8,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"1799759",71.000,"20260910062300","20260910065014","20260910070300",已到厂,"1",G3MMZJ8,A2MMZJM2,已匹配,焦化厂
LGXS26060625,"450018384600010",G3MMZJ8,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"1560341",71.000,"20260910062300","20260910065014","20260910070300",已到厂,"1",G3MMZJ8,A2MMZJM2,已匹配,焦化厂
LGXS26060625,"450018384600010",G3MMZJ8,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"4903913",63.000,"20260910062300","20260910065014","20260910070300",已到厂,"1",G3MMZJ8,A2MMZJM2,已匹配,焦化厂
LGXS26060625,"450018384600010",G3MMZJ8,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"4904282",64.000,"20260910062300","20260910065014","20260910070300",已到厂,"1",G3MMZJ8,A2MMZJM2,已匹配,焦化厂
LGXS26060625,"450018384600010",G3MMZJ8,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"4885045",63.000,"20260910062300","20260910065014","20260910070300",已到厂,"1",G3MMZJ8,A2MMZJM2,已匹配,焦化厂
LGXS26060625,"450018384600010",G3MMZJ8,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"1786362",71.000,"20260910062300","20260910065014","20260910070300",已到厂,"1",G3MMZJ8,A2MMZJM2,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"4876413",61.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1889857",71.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"4896204",61.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1631439",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1889855",71.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1853773",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1526305",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"4944720",64.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1822363",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1794121",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1567625",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1785845",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1889845",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"4862792",61.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1737470",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1889853",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"4953827",61.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1742238",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1600752",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1639332",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1801253",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"4869046",61.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"4962418",61.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1730959",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1889854",71.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1406826",60.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"4914431",61.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1889856",71.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1621402",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"4926356",61.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"4880776",62.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1818997",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1680598",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1889860",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1603613",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"4945643",64.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1840967",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1752935",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1889852",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1829692",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1658199",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1586650",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"4914018",61.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1629937",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1603160",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1529292",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1889858",71.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1889870",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
LGGF-GDGW20260810,"450018774500010",G3MMSYO,"812609",广东广物中南建材集团有限公司,防城港,焦化厂,"1794651",70.000,"20260910003700","20260910012836","20260910011700",已到厂,"1",G3MMSYO,A2MMSYM3,已匹配,焦化厂
